instance_number,clingo,clingo api,clingo api heu,dlv2,incr heu,no remodel,no switch,std incr
328,1.15,0.690561,0.829863,0.034331,0.229614,0.238919,0.231134,0.18274
329,1.115,0.677478,0.850544,0.031091,0.24069,0.249476,0.238455,0.183367
330,1.124,0.676575,0.834656,0.035598,0.247794,0.243506,0.250463,0.18287
331,1.121,0.676399,0.835562,0.035063,0.248552,0.23926,0.249547,0.184144
332,1.126,0.685224,0.831499,0.034432,0.239157,0.249878,0.242185,0.182914
333,1.121,0.678188,0.84354,0.0342,0.232065,0.251026,0.234644,0.18397
334,1.126,0.680789,0.833456,0.034108,0.23334,0.251086,0.237926,0.18353
335,1.119,0.682799,0.835572,0.031534,0.251394,0.251957,0.250745,0.183452
336,1.122,0.688742,0.831079,0.035367,0.249618,0.251225,0.245678,0.183868
337,1.114,0.687667,0.831926,0.034643,0.250533,0.251533,0.234536,0.184561
338,1.1070000000000002,0.688343,0.828655,0.033658,0.244124,0.249996,0.233705,0.184422
339,1.121,0.680439,0.827486,0.034972,0.234887,0.255404,0.23985,0.184972
340,1.113,0.67266,0.827744,0.031008,0.24667,0.252987,0.252654,0.185076
341,1.139,0.676169,0.831934,0.03461,0.239054,0.252955,0.246825,0.18528
342,1.115,0.679203,0.829055,0.034721,0.245494,0.246663,0.238252,0.185252
343,1.121,0.681178,0.834084,0.034041,0.239756,0.235953,0.249867,0.185329
344,1.107,0.678215,0.842958,0.034083,0.252318,0.235207,0.239374,0.185198
345,1.11,0.679531,0.83695,0.030352,0.245965,0.236674,0.258373,0.185613
346,1.136,0.68233,0.840398,0.034474,0.233946,0.236191,0.246661,0.18632
347,1.124,0.675451,0.832328,0.033943,0.242339,0.242097,0.24604,0.185474
348,1.113,0.682501,0.833835,0.031547,0.24713,0.255105,0.248784,0.186078
349,1.118,0.678925,0.827842,0.031041,0.235782,0.255308,0.238793,0.192198
350,1.099,0.677584,0.826956,0.034763,0.247415,0.252308,0.238478,0.185973
351,1.118,0.683413,0.83444,0.032215,0.254533,0.257176,0.243558,0.187063
352,1.114,0.672844,0.834584,0.031812,0.247308,0.256196,0.258455,0.187397
353,1.118,0.672929,0.842688,0.031282,0.236067,0.255854,0.250548,0.186788
354,1.118,0.693685,0.843045,0.034622,0.237794,0.256932,0.247072,0.186668
355,1.107,0.676278,0.830492,0.031637,0.244333,0.253231,0.258243,0.186855
356,1.125,0.673047,0.828612,0.031624,0.247755,0.260077,0.250388,0.186904
357,1.111,0.700476,0.822266,0.031448,0.244104,0.257633,0.241014,0.194029
358,1.118,0.679091,0.834019,0.03155,0.257315,0.25558,0.239966,0.186829
359,1.126,0.6784,0.83973,0.03152,0.248366,0.260811,0.239652,0.187815
360,1.12,0.6889,0.834187,0.03215,0.246489,0.251723,0.24124,0.193064
361,1.117,0.679738,0.836197,0.030821,0.25693,0.247295,0.240837,0.18762
362,1.107,0.674565,0.836438,0.031196,0.257535,0.259185,0.248717,0.18772
363,1.126,0.678968,0.825642,0.031386,0.257761,0.256233,0.25294,0.194601
364,1.127,0.68422,0.841995,0.034677,0.258091,0.262085,0.243739,0.188336
365,1.1190000000000002,0.673471,0.825665,0.031148,0.257357,0.259513,0.249864,0.194399
366,1.132,0.682334,0.835195,0.031418,0.250837,0.260003,0.252849,0.188684
367,1.121,0.686899,0.832809,0.035022,0.245806,0.261524,0.248098,0.189282
368,1.1310000000000002,0.689189,0.830015,0.03097,0.251199,0.26019,0.253352,0.189211
369,1.112,0.684636,0.839458,0.033818,0.240586,0.261537,0.242971,0.189792
370,1.137,0.684994,0.831066,0.034097,0.24358,0.258916,0.243643,0.189503
371,1.125,0.701417,0.83236,0.034622,0.262814,0.263095,0.243003,0.189384
372,1.122,0.677746,0.827644,0.033872,0.252859,0.254647,0.243014,0.189694
373,1.111,0.684105,0.843122,0.031396,0.248453,0.243759,0.249269,0.19001
374,1.147,0.685815,0.833651,0.031844,0.251933,0.247867,0.262373,0.190617
375,1.11,0.679521,0.833987,0.034586,0.248691,0.264326,0.255554,0.189459
376,1.142,0.698781,0.830064,0.034313,0.264824,0.277492,0.264472,0.19066
377,1.131,0.678055,0.829686,0.03513,0.248036,0.26624,0.260587,0.190545
378,1.127,0.679383,0.835124,0.032418,0.258677,0.247374,0.259472,0.1909
379,1.142,0.68082,0.835853,0.031364,0.258622,0.247691,0.266546,0.190898
380,1.115,0.676882,0.829706,0.031413,0.247011,0.248548,0.263885,0.191614
381,1.104,0.677534,0.825551,0.034383,0.246365,0.248602,0.2478,0.191032
382,1.118,0.678508,0.835514,0.031988,0.252051,0.249283,0.261837,0.192155
383,1.115,0.678799,0.832176,0.031545,0.262516,0.248387,0.261748,0.192094
384,1.112,0.68177,0.831214,0.031477,0.252276,0.249,0.254695,0.190954
385,1.121,0.677056,0.84441,0.031214,0.246784,0.249672,0.255975,0.191384
386,1.108,0.675779,0.829256,0.031664,0.247819,0.249428,0.267465,0.19129
387,1.116,0.681891,0.827988,0.032751,0.255516,0.250465,0.24948,0.190444
388,1.12,0.676916,0.829291,0.031307,0.261803,0.249932,0.249537,0.191669
389,1.105,0.672509,0.846238,0.031594,0.249659,0.250032,0.257013,0.191344
390,1.113,0.691052,0.832055,0.031278,0.254901,0.250599,0.268568,0.191968
391,1.122,0.687346,0.831353,0.03445,0.264505,0.250889,0.25062,0.191152
392,1.114,0.692677,0.832705,0.031814,0.253752,0.258084,0.258736,0.192221
393,1.122,0.707544,0.828878,0.034313,0.250482,0.277728,0.270166,0.193101
394,1.128,0.724809,0.828187,0.034274,0.2795,0.2712,0.272866,0.192353
395,1.143,0.676789,0.836924,0.034335,0.265116,0.259426,0.249762,0.192537
396,1.123,0.675897,0.838216,0.034926,0.249837,0.278457,0.259643,0.193304
397,1.105,0.673971,0.825299,0.034882,0.255513,0.266917,0.265722,0.19246
398,1.118,0.693573,0.831933,0.034509,0.280083,0.265473,0.2573,0.192255
399,1.122,0.679382,0.830649,0.034481,0.269217,0.271361,0.282071,0.192518
400,1.121,0.67833,0.830926,0.034527,0.250938,0.259793,0.266432,0.199136
401,1.118,0.682359,0.837463,0.034385,0.250571,0.281159,0.2532,0.192679
402,1.141,0.678865,0.830596,0.034654,0.256578,0.272333,0.259767,0.19335
403,1.119,0.68114,0.868961,0.034479,0.271358,0.254382,0.282261,0.193064
404,1.128,0.675076,0.831367,0.035234,0.25225,0.254787,0.273276,0.193408
405,1.124,0.678041,0.830692,0.034202,0.251559,0.254457,0.282476,0.193593
406,1.124,0.725159,0.831985,0.035067,0.254891,0.255398,0.273507,0.194512
407,1.125,0.691364,0.831313,0.034332,0.274382,0.254667,0.284373,0.194242
408,1.114,0.699839,0.829965,0.03454,0.260518,0.255139,0.268564,0.193484
409,1.12,0.681472,0.836836,0.034488,0.267292,0.25607,0.260508,0.194008
410,1.121,0.672434,0.824441,0.033711,0.254179,0.255879,0.277419,0.193681
411,1.129,0.68116,0.826798,0.034138,0.254755,0.255644,0.285331,0.194472
412,1.132,0.66976,0.832859,0.034324,0.25372,0.256253,0.268466,0.194917
413,1.136,0.682834,0.826898,0.03538,0.259996,0.255673,0.256215,0.194893
414,1.1430000000000002,0.671835,0.844293,0.03463,0.284997,0.257133,0.256345,0.195034
415,1.124,0.680173,0.83756,0.034539,0.268886,0.256688,0.257085,0.194721
416,1.165,0.675629,0.832976,0.034148,0.256122,0.257665,0.256101,0.194794
417,1.126,0.683143,0.83782,0.034715,0.261342,0.257269,0.257154,0.194757
418,1.126,0.678762,0.832121,0.034089,0.279009,0.262236,0.26305,0.194601
419,1.114,0.680559,0.828159,0.034142,0.287411,0.258161,0.279651,0.195689
420,1.1150000000000002,0.689648,0.845239,0.034827,0.271087,0.258666,0.256405,0.195668
421,1.119,0.705158,0.835043,0.03404,0.269117,0.258383,0.259315,0.194456
422,1.123,0.686602,0.830645,0.034741,0.277211,0.263506,0.280763,0.195387
423,1.117,0.685463,0.833018,0.034242,0.279852,0.259206,0.279673,0.195855
424,1.114,0.666832,0.826162,0.034408,0.274223,0.259696,0.288353,0.196038
425,1.122,0.690538,0.838545,0.034722,0.256955,0.259109,0.273889,0.195787
426,1.106,0.674105,0.839289,0.034359,0.257055,0.259104,0.261663,0.195825
427,1.104,0.683553,0.832535,0.031588,0.2629,0.260331,0.258669,0.195858
428,1.153,0.675783,0.836343,0.031664,0.275834,0.260309,0.259817,0.196173
429,1.113,0.674485,0.821966,0.031125,0.25794,0.260378,0.259107,0.19649
430,1.11,0.681727,0.834284,0.030364,0.258214,0.261041,0.266469,0.196301
431,1.129,0.679645,0.835796,0.034027,0.263533,0.261462,0.260006,0.196467
432,1.107,0.683669,0.830841,0.034596,0.258443,0.260821,0.260041,0.196971
433,1.132,0.68092,0.832632,0.031295,0.258576,0.262132,0.260496,0.19662
434,1.112,0.678371,0.831431,0.030677,0.259554,0.262429,0.283291,0.195953
435,1.124,0.679389,0.833638,0.034823,0.259218,0.261863,0.28366,0.196699
436,1.122,0.689315,0.830641,0.031515,0.262409,0.263071,0.285549,0.197649
437,1.134,0.683039,0.831753,0.034132,0.260061,0.262753,0.280181,0.196848
438,1.111,0.706212,0.831835,0.034412,0.259554,0.263223,0.26087,0.197351
439,1.111,0.687509,0.831595,0.031775,0.260236,0.263869,0.267389,0.198379
440,1.123,0.681918,0.8383,0.031427,0.261061,0.263766,0.286518,0.197401
441,1.128,0.681413,0.832222,0.031373,0.259621,0.263677,0.280642,0.197769
442,1.129,0.684188,0.834115,0.031442,0.263171,0.263853,0.267232,0.197165
443,1.131,0.682745,0.841704,0.034413,0.260525,0.264235,0.266073,0.198629
444,1.12,0.681482,0.836217,0.034438,0.263343,0.264421,0.286092,0.198518
445,1.1230000000000002,0.684313,0.840363,0.034446,0.279053,0.263647,0.287086,0.19799
446,1.132,0.675826,0.83134,0.034559,0.260978,0.264179,0.281055,0.197691
447,1.12,0.703349,0.821536,0.03398,0.267953,0.272047,0.263434,0.19831
448,1.109,0.678145,0.824353,0.034487,0.285465,0.283165,0.269295,0.198089
449,1.123,0.675467,0.819337,0.031148,0.280516,0.264732,0.2634,0.199054
450,1.113,0.676623,0.829199,0.034401,0.263225,0.264971,0.264281,0.198084
451,1.117,0.676037,0.837457,0.031051,0.262994,0.265832,0.26329,0.197996
452,1.121,0.677127,0.831799,0.034725,0.26854,0.271064,0.270582,0.198451
453,1.182,0.689948,0.83072,0.034353,0.286497,0.265855,0.284039,0.198579
454,1.137,0.681294,0.833338,0.033802,0.281035,0.265901,0.265757,0.19809
455,1.134,0.679487,0.84528,0.034079,0.263635,0.266741,0.26626,0.198426
456,1.134,0.683491,0.834917,0.034083,0.266744,0.267265,0.271809,0.206913
457,1.115,0.697727,0.829746,0.031156,0.263938,0.268566,0.289062,0.19942
458,1.134,0.678056,0.837971,0.031387,0.269756,0.269881,0.267162,0.198763
459,1.117,0.678435,0.831913,0.031209,0.264284,0.267496,0.266614,0.198975
460,1.12,0.680486,0.834507,0.034294,0.267246,0.268111,0.267104,0.199947
461,1.13,0.681251,0.83714,0.031507,0.282541,0.270121,0.267441,0.199317
462,1.111,0.683297,0.831782,0.034756,0.264551,0.26789,0.268501,0.199748
463,1.125,0.683065,0.835438,0.03462,0.270261,0.267621,0.267419,0.200996
464,1.137,0.694346,0.837349,0.034888,0.28873,0.268711,0.267147,0.200127
465,1.109,0.681099,0.83303,0.034134,0.282769,0.268709,0.268081,0.2076
466,1.116,0.677828,0.831468,0.034684,0.270999,0.26883,0.27324,0.200011
467,1.119,0.686469,0.823073,0.034178,0.283489,0.27065,0.28793,0.200561
468,1.136,0.699044,0.824341,0.033862,0.266554,0.269529,0.275086,0.200207
469,1.14,0.679123,0.84212,0.034281,0.265829,0.269858,0.28817,0.200337
470,1.128,0.691932,0.847074,0.034837,0.268855,0.270027,0.268793,0.200918
471,1.126,0.675713,0.829126,0.03413,0.26515,0.272644,0.269541,0.200389
472,1.115,0.680517,0.850713,0.034132,0.265886,0.270697,0.271951,0.201441
473,1.127,0.681327,0.828163,0.033977,0.266588,0.270445,0.273622,0.20077
474,1.121,0.677762,0.824618,0.034977,0.269103,0.271961,0.270139,0.201136
475,1.1269999999999998,0.67637,0.845536,0.031424,0.266795,0.27096,0.271286,0.200394
476,1.12,0.677807,0.828816,0.034954,0.268164,0.271506,0.271229,0.200344
477,1.107,0.685346,0.886839,0.034758,0.267782,0.270912,0.271342,0.200919
478,1.113,0.692799,0.825744,0.033693,0.267855,0.271417,0.275737,0.200587
479,1.115,0.693938,0.833909,0.034221,0.273217,0.281206,0.295501,0.200594
480,1.114,0.695066,0.838292,0.030333,0.292467,0.290488,0.298315,0.201619
481,1.116,0.679538,0.826003,0.034292,0.287373,0.27274,0.295095,0.200982
482,1.117,0.686033,0.829246,0.034512,0.269914,0.272415,0.272232,0.201568
483,1.123,0.687687,0.833405,0.031437,0.26876,0.28142,0.272638,0.200571
484,1.104,0.673786,0.833751,0.034121,0.269006,0.291318,0.271461,0.201718
485,1.135,0.7037,0.832314,0.031288,0.269505,0.272693,0.271782,0.201828
486,1.124,0.680363,0.831958,0.03094,0.272248,0.273279,0.271606,0.201614
487,1.122,0.685923,0.829138,0.031847,0.269373,0.273585,0.271186,0.202297
488,1.123,0.683699,0.831999,0.03165,0.271099,0.274382,0.273132,0.202524
489,1.117,0.677852,0.821595,0.034647,0.271095,0.274781,0.276619,0.202418
490,1.134,0.681252,0.840038,0.034489,0.269996,0.274176,0.273566,0.201346
491,1.114,0.675425,0.826638,0.034562,0.27297,0.274203,0.271471,0.208695
492,1.124,0.684109,0.834485,0.034297,0.295896,0.275255,0.272284,0.20172
493,1.113,0.684411,0.834888,0.031797,0.29496,0.274361,0.27433,0.202354
494,1.111,0.677142,0.829798,0.031273,0.295797,0.27629,0.272779,0.203099
495,1.123,0.722805,0.83075,0.035062,0.295937,0.2755,0.273718,0.20283
496,1.118,0.68597,0.832129,0.031258,0.289778,0.275633,0.273432,0.202352
497,1.124,0.674304,0.82596,0.03089,0.276474,0.275727,0.277231,0.203295
498,1.111,0.678676,0.83561,0.031252,0.291419,0.275546,0.292076,0.201895
499,1.123,0.680751,0.830701,0.034601,0.272808,0.276395,0.277066,0.203169
